Time,U,V,W,U_initial,V_initial,W_initial,U Avg,V Avg,W Avg,Octant,Octant ID,1.0,-1.0,-3.0,-2.0,2.0,4.0,3.0,-4.0
211.64,-1.1365335350479029,0.47166952428979664,2.0024222558413176,26.17,0.52,2.11,,,,2.0,,,,,,,,,
211.65,-3.8365335350479057,-2.4583304757102034,1.1424222558413177,23.47,-2.41,1.25,,,,3.0,,,,,,,,,
211.66,-3.456533535047903,-2.598330475710203,0.6124222558413178,23.85,-2.55,0.72,,,,3.0,,,,,,,,,
211.67,-3.076533535047904,-2.7483304757102034,0.09242225584131786,24.23,-2.7,0.2,,,,3.0,,,,,,,,,
211.68,-5.436533535047904,-2.5683304757102032,-0.23757774415868216,21.87,-2.52,-0.13,,,,-3.0,,,,,,,,,
211.69,-2.3665335350479033,-1.8583304757102035,-0.23757774415868216,24.94,-1.81,-0.13,,,,-3.0,,,,,,,,,
211.7,1.1434664649520947,2.881669524289797,-0.6275777441586822,28.45,2.93,-0.52,,,,-1.0,,,,,,,,,
211.71,-0.6165335350479033,0.5116695242897966,-0.42757774415868216,26.69,0.56,-0.32,,,,-2.0,,,,,,,,,
211.72,-1.0965335350479037,-1.5283304757102034,-0.9975777441586822,26.21,-1.48,-0.89,,,,-3.0,,,,,,,,,
211.73,-3.956533535047903,-1.3083304757102034,-0.5175777441586822,23.35,-1.26,-0.41,,,,-3.0,,,,,,,,,
211.74,-4.136533535047903,0.6316695242897966,-0.29757774415868216,23.17,0.68,-0.19,,,,-2.0,,,,,,,,,
211.75,-4.306533535047905,2.571669524289797,-0.07757774415868215,23.0,2.62,0.03,,,,-2.0,,,,,,,,,
211.76,-4.306533535047905,1.0516695242897967,-1.0275777441586822,23.0,1.1,-0.92,,,,-2.0,,,,,,,,,
211.77,-3.0865335350479057,-2.138330475710203,-1.4375777441586823,24.22,-2.09,-1.33,,,,-3.0,,,,,,,,,
211.78,-2.906533535047906,-4.148330475710203,-1.5475777441586822,24.4,-4.1,-1.44,,,,-3.0,,,,,,,,,
211.79,-4.936533535047904,-2.9983304757102034,-1.8175777441586822,22.37,-2.95,-1.71,,,,-3.0,,,,,,,,,
211.8,-6.676533535047906,0.9116695242897965,-1.1075777441586823,20.63,0.96,-1.0,,,,-2.0,,,,,,,,,
211.81,-5.6465335350479045,-3.508330475710203,-0.41757774415868215,21.66,-3.46,-0.31,,,,-3.0,,,,,,,,,
211.82,-4.616533535047903,-0.0583304757102034,1.5624222558413177,22.69,-0.01,1.67,,,,3.0,,,,,,,,,
211.83,-3.136533535047903,-0.3583304757102034,1.9824222558413176,24.17,-0.31,2.09,,,,3.0,,,,,,,,,
211.84,-4.216533535047905,1.0316695242897966,2.0024222558413176,23.09,1.08,2.11,,,,2.0,,,,,,,,,
211.85,-2.126533535047905,-0.21833047571020342,1.7224222558413178,25.18,-0.17,1.83,,,,3.0,,,,,,,,,
211.86,-1.796533535047903,-0.7583304757102034,1.3524222558413177,25.51,-0.71,1.46,,,,3.0,,,,,,,,,
211.87,-1.4565335350479032,-1.2983304757102034,0.9824222558413179,25.85,-1.25,1.09,,,,3.0,,,,,,,,,
211.88,-1.0965335350479037,2.6016695242897967,0.15242225584131786,26.21,2.65,0.26,,,,2.0,,,,,,,,,
211.89,-2.706533535047903,-0.6483304757102034,-0.07757774415868215,24.6,-0.6,0.03,,,,-3.0,,,,,,,,,
211.9,0.3234664649520944,-0.5683304757102035,-0.2775777441586822,27.63,-0.52,-0.17,,,,-4.0,,,,,,,,,
211.91,-0.45653353504790317,0.8416695242897966,-0.6775777441586821,26.85,0.89,-0.57,,,,-2.0,,,,,,,,,
211.92,-4.386533535047903,2.471669524289797,0.10242225584131784,22.92,2.52,0.21,,,,2.0,,,,,,,,,
211.93,-5.036533535047905,0.4316695242897966,0.8824222558413178,22.27,0.48,0.99,,,,2.0,,,,,,,,,
211.94,-5.686533535047904,-1.0983304757102035,1.732422255841318,21.62,-1.05,1.84,,,,3.0,,,,,,,,,
211.95,-4.106533535047905,-1.0883304757102035,1.9724222558413178,23.2,-1.04,2.08,,,,3.0,,,,,,,,,
211.96,-2.5265335350479035,-1.0883304757102035,2.2124222558413176,24.78,-1.04,2.32,,,,3.0,,,,,,,,,
211.97,0.713466464952095,-2.7483304757102034,2.202422255841318,28.02,-2.7,2.31,,,,4.0,,,,,,,,,
211.98,-2.1065335350479053,-4.408330475710204,2.202422255841318,25.2,-4.36,2.31,,,,3.0,,,,,,,,,
211.99,-2.066533535047906,-2.848330475710203,2.382422255841318,25.24,-2.8,2.49,,,,3.0,,,,,,,,,
212.0,-4.936533535047904,-4.3883304757102035,3.092422255841318,22.37,-4.34,3.2,,,,3.0,,,,,,,,,
212.01,-3.5165335350479054,-5.248330475710204,3.222422255841318,23.79,-5.2,3.33,,,,3.0,,,,,,,,,
212.02,-3.6165335350479033,-5.128330475710204,3.1024222558413177,23.69,-5.08,3.21,,,,3.0,,,,,,,,,
212.03,-4.106533535047905,-4.528330475710204,2.8524222558413177,23.2,-4.48,2.96,,,,3.0,,,,,,,,,
212.04,-4.586533535047906,-3.928330475710203,2.9024222558413175,22.72,-3.88,3.01,,,,3.0,,,,,,,,,
212.05,-3.446533535047905,-0.8483304757102035,2.9324222558413178,23.86,-0.8,3.04,,,,3.0,,,,,,,,,
212.06,-2.8565335350479053,-0.018330475710203402,2.7924222558413176,24.45,0.03,2.9,,,,3.0,,,,,,,,,
212.07,-4.096533535047904,-1.1883304757102033,2.7924222558413176,23.21,-1.14,2.9,,,,3.0,,,,,,,,,
212.08,-5.326533535047904,-0.5983304757102035,2.8124222558413177,21.98,-0.55,2.92,,,,3.0,,,,,,,,,
212.09,-2.3565335350479053,-0.8083304757102034,3.0224222558413176,24.95,-0.76,3.13,,,,3.0,,,,,,,,,
212.1,-4.796533535047903,-0.0783304757102034,3.862422255841318,22.51,-0.03,3.97,,,,3.0,,,,,,,,,
212.11,-5.656533535047906,-1.2283304757102034,5.012422255841318,21.65,-1.18,5.12,,,,3.0,,,,,,,,,
212.12,-5.076533535047904,-2.388330475710203,5.3224222558413175,22.23,-2.34,5.43,,,,3.0,,,,,,,,,
212.13,-4.486533535047904,-1.8783304757102035,5.212422255841318,22.82,-1.83,5.32,,,,3.0,,,,,,,,,
212.14,-4.096533535047904,-0.7483304757102034,5.3624222558413175,23.21,-0.7,5.47,,,,3.0,,,,,,,,,
212.15,-3.8065335350479046,-2.368330475710203,5.0724222558413175,23.5,-2.32,5.18,,,,3.0,,,,,,,,,
212.16,-3.5165335350479054,-0.45833047571020336,4.892422255841318,23.79,-0.41,5.0,,,,3.0,,,,,,,,,
212.17,-4.476533535047906,-0.5383304757102034,4.602422255841318,22.83,-0.49,4.71,,,,3.0,,,,,,,,,
212.18,-5.426533535047906,-1.2983304757102034,4.272422255841318,21.88,-1.25,4.38,,,,3.0,,,,,,,,,
212.19,-4.6465335350479045,-0.7483304757102034,3.8524222558413177,22.66,-0.7,3.96,,,,3.0,,,,,,,,,
212.2,-1.9965335350479059,-0.1683304757102034,3.5624222558413177,25.31,-0.12,3.67,,,,3.0,,,,,,,,,
212.21,-2.9665335350479047,-0.8283304757102035,3.262422255841318,24.34,-0.78,3.37,,,,3.0,,,,,,,,,
212.22,-2.076533535047904,3.2916695242897966,2.6724222558413175,25.23,3.34,2.78,,,,2.0,,,,,,,,,
212.23,-2.6065335350479053,3.451669524289797,2.0824222558413177,24.7,3.5,2.19,,,,2.0,,,,,,,,,
212.24,-3.126533535047905,3.631669524289797,1.2024222558413178,24.18,3.68,1.31,,,,2.0,,,,,,,,,
212.25,-4.2765335350479035,4.6916695242897966,0.15242225584131786,23.03,4.74,0.26,,,,2.0,,,,,,,,,
212.26,-4.466533535047905,1.5216695242897966,0.16242225584131786,22.84,1.57,0.27,,,,2.0,,,,,,,,,
212.27,-4.696533535047905,0.8116695242897966,0.4624222558413178,22.61,0.86,0.57,,,,2.0,,,,,,,,,
212.28,-4.926533535047906,0.10166952428979659,0.7624222558413178,22.38,0.15,0.87,,,,2.0,,,,,,,,,
212.29,-6.176533535047906,1.1516695242897965,0.09242225584131786,21.13,1.2,0.2,,,,2.0,,,,,,,,,
212.3,-7.566533535047906,-0.9083304757102034,0.23242225584131787,19.74,-0.86,0.34,,,,3.0,,,,,,,,,
212.31,-8.266533535047905,-0.0783304757102034,1.0224222558413176,19.04,-0.03,1.13,,,,3.0,,,,,,,,,
212.32,-5.706533535047903,-1.1783304757102033,1.0524222558413179,21.6,-1.13,1.16,,,,3.0,,,,,,,,,
212.33,-3.1465335350479045,1.7016695242897966,0.8324222558413178,24.16,1.75,0.94,,,,2.0,,,,,,,,,
212.34,-4.786533535047905,-0.5683304757102035,0.38242225584131784,22.52,-0.52,0.49,,,,3.0,,,,,,,,,
212.35,-5.376533535047905,-0.9583304757102035,0.6224222558413178,21.93,-0.91,0.73,,,,3.0,,,,,,,,,
212.36,-5.966533535047905,0.5416695242897965,0.5824222558413178,21.34,0.59,0.69,,,,2.0,,,,,,,,,
212.37,-4.376533535047905,2.051669524289797,0.5424222558413179,22.93,2.1,0.65,,,,2.0,,,,,,,,,
212.38,-3.5865335350479057,-0.34833047571020337,0.6024222558413178,23.72,-0.3,0.71,,,,3.0,,,,,,,,,
212.39,-5.356533535047905,-0.4383304757102034,0.5324222558413179,21.95,-0.39,0.64,,,,3.0,,,,,,,,,
212.4,-4.036533535047905,-0.5383304757102034,0.4824222558413178,23.27,-0.49,0.59,,,,3.0,,,,,,,,,
212.41,-2.7165335350479047,3.151669524289797,0.27242225584131785,24.59,3.2,0.38,,,,2.0,,,,,,,,,
